0
0 0
TRACK_NUM       378 ADD_FLD    1   3 &1
TRACK_ID  2 START_TIME 2000011306
POINT_NUM  14
2000010403 19.222673 78.093864 3.608927e+00 & 1.000000e+25 & 1.000000e+25 & 9.814078e+02 & 
2000010406 18.871775 78.790749 3.652796e+00 & 1.000000e+25 & 1.000000e+25 & 9.835113e+02 & 
2000010409 17.190065 79.734962 3.653939e+00 & 7.894304e+00 & 7.617001e+01 & 9.781378e+02 & 
2000010412 14.709322 80.106163 3.499649e+00 & 7.809215e+00 & 7.659997e+01 & 9.788917e+02 & 
2000010415 13.037730 80.359352 3.482508e+00 & 6.704377e+00 & 7.658784e+01 & 9.793557e+02 & 
2000010418 12.561394 81.269501 3.387550e+00 & 5.626544e+00 & 7.647329e+01 & 9.808873e+02 & 
2000010421 11.623133 82.340668 3.216298e+00 & 1.000000e+25 & 1.000000e+25 & 9.886770e+02 & 
2000010500 9.363853 82.454399 3.161843e+00 & 1.000000e+25 & 1.000000e+25 & 9.896295e+02 & 
2000010503 6.400438 82.806282 3.002414e+00 & 1.000000e+25 & 1.000000e+25 & 9.909255e+02 & 
2000010506 3.365522 83.691238 2.733564e+00 & 1.000000e+25 & 1.000000e+25 & 9.931548e+02 & 
2000010509 0.097722 84.382790 2.649457e+00 & 3.600000e+02 & 8.257718e+01 & 9.933610e+02 & 
2000010512 356.595612 84.703369 2.706678e+00 & 0.000000e+00 & 8.256268e+01 & 9.946553e+02 & 
2000010515 354.920593 84.608246 2.402664e+00 & 0.000000e+00 & 8.259387e+01 & 9.962315e+02 & 
TRACK_ID  14 START_TIME 2000010100
POINT_NUM  16
2000010100 16.045851 21.534443 1.140635e+00 & 1.556035e+01 & 2.095628e+01 & 1.012246e+03 & 
2000010103 14.979960 21.640854 1.131757e+00 & 1.592020e+01 & 2.066413e+01 & 1.011558e+03 & 
2000010106 14.456307 22.146450 1.215650e+00 & 1.000000e+25 & 1.000000e+25 & 1.015904e+03 & 
2000010109 14.153139 22.808296 1.301680e+00 & 1.601437e+01 & 2.060943e+01 & 1.014255e+03 & 
2000010112 14.139778 23.561888 1.299301e+00 & 1.600523e+01 & 2.064191e+01 & 1.012016e+03 & 
2000010115 14.800937 23.738907 1.507532e+00 & 1.697551e+01 & 2.132358e+01 & 1.010007e+03 & 
2000010118 16.078596 22.964056 1.715516e+00 & 1.000000e+25 & 1.000000e+25 & 1.015810e+03 & 
2000010121 16.786377 22.274757 1.763390e+00 & 1.000000e+25 & 1.000000e+25 & 1.017329e+03 & 
2000010200 16.268459 24.490299 1.498884e+00 & 1.000000e+25 & 1.000000e+25 & 1.016270e+03 & 
2000010203 14.549709 27.153219 1.984871e+00 & 1.000000e+25 & 1.000000e+25 & 1.017187e+03 & 
2000010206 15.231296 27.511147 2.372129e+00 & 1.000000e+25 & 1.000000e+25 & 1.019300e+03 & 
2000010209 16.231937 27.621199 2.259902e+00 & 1.713447e+01 & 2.683151e+01 & 1.018719e+03 & 
2000010212 18.803274 28.122484 2.073286e+00 & 1.000000e+25 & 1.000000e+25 & 1.017336e+03 & 
2000010215 22.785631 28.326050 1.959177e+00 & 1.000000e+25 & 1.000000e+25 & 1.015025e+03 & 
2000010218 24.313877 28.135458 1.893076e+00 & 1.000000e+25 & 1.000000e+25 & 1.015360e+03 & 
2000010221 25.560659 28.273001 1.743123e+00 & 1.000000e+25 & 1.000000e+25 & 1.015443e+03 & 
TRACK_ID  17 START_TIME 2000010100
POINT_NUM  75
2000010100 25.636667 41.902180 5.653240e+00 & 2.741104e+01 & 4.247279e+01 & 1.005416e+03 & 
2000010103 27.045048 42.887989 5.258490e+00 & 2.805143e+01 & 4.322329e+01 & 1.004561e+03 & 
2000010106 28.609388 43.966961 5.146820e+00 & 2.863121e+01 & 4.382513e+01 & 1.004994e+03 & 
2000010109 30.085371 45.057552 5.098040e+00 & 2.933129e+01 & 4.424578e+01 & 1.004651e+03 & 
2000010112 31.263220 45.801575 5.167629e+00 & 3.046909e+01 & 4.479779e+01 & 1.004132e+03 & 
2000010115 32.428715 46.332733 5.250495e+00 & 3.191995e+01 & 4.513551e+01 & 1.006136e+03 & 
2000010118 33.496334 46.974442 5.227584e+00 & 3.317838e+01 & 4.577413e+01 & 1.008179e+03 & 
2000010121 34.646019 47.709541 5.051002e+00 & 3.474250e+01 & 4.649026e+01 & 1.009449e+03 & 
2000010200 35.571877 48.220352 4.746060e+00 & 3.602500e+01 & 4.681637e+01 & 1.011016e+03 & 
2000010203 36.667645 48.883148 4.591336e+00 & 3.816526e+01 & 4.794288e+01 & 1.011472e+03 & 
2000010206 37.542381 49.231163 4.268935e+00 & 3.963680e+01 & 4.861214e+01 & 1.012611e+03 & 
2000010209 38.500633 49.858372 3.948675e+00 & 4.069065e+01 & 4.903394e+01 & 1.013227e+03 & 
2000010212 40.381798 50.858112 3.866632e+00 & 4.156857e+01 & 4.937430e+01 & 1.013599e+03 & 
2000010215 42.478371 51.513462 3.561088e+00 & 4.245694e+01 & 4.958828e+01 & 1.014640e+03 & 
2000010218 43.896183 52.093315 3.442773e+00 & 4.335087e+01 & 5.003271e+01 & 1.015223e+03 & 
2000010221 44.806847 52.533958 3.530438e+00 & 4.411084e+01 & 5.024873e+01 & 1.015829e+03 & 
2000010300 46.536854 52.928875 3.437546e+00 & 4.475079e+01 & 5.043102e+01 & 1.016125e+03 & 
2000010303 47.464096 53.315140 3.288996e+00 & 4.497466e+01 & 5.063797e+01 & 1.016482e+03 & 
2000010306 47.905628 53.684441 3.307657e+00 & 4.583099e+01 & 5.072042e+01 & 1.016588e+03 & 
2000010309 48.035316 54.077961 3.450391e+00 & 4.667769e+01 & 5.137237e+01 & 1.016743e+03 & 
2000010312 48.355385 54.458347 3.598613e+00 & 4.690086e+01 & 5.170306e+01 & 1.016464e+03 & 
2000010315 48.883652 54.973186 3.078731e+00 & 4.728590e+01 & 5.197544e+01 & 1.016850e+03 & 
2000010318 48.961960 55.662479 3.137557e+00 & 4.756476e+01 & 5.242863e+01 & 1.017008e+03 & 
2000010321 49.131290 56.269688 3.404742e+00 & 4.817334e+01 & 5.278946e+01 & 1.017392e+03 & 
2000010400 50.228146 56.698944 3.401994e+00 & 4.891515e+01 & 5.314348e+01 & 1.017620e+03 & 
2000010403 51.188732 56.948097 3.205981e+00 & 4.955536e+01 & 5.356458e+01 & 1.018102e+03 & 
2000010406 51.893719 57.338474 3.218105e+00 & 5.055299e+01 & 5.441029e+01 & 1.018725e+03 & 
2000010409 52.678158 57.791752 3.196868e+00 & 5.026025e+01 & 5.767574e+01 & 1.018587e+03 & 
2000010412 53.990276 58.013626 3.095703e+00 & 5.155899e+01 & 5.697003e+01 & 1.017748e+03 & 
2000010415 55.242764 58.396908 2.850518e+00 & 5.004658e+01 & 5.923597e+01 & 1.016884e+03 & 
2000010418 56.700745 58.583546 2.832054e+00 & 1.000000e+25 & 1.000000e+25 & 1.018139e+03 & 
2000010421 58.412762 58.158592 2.816005e+00 & 5.397215e+01 & 5.864181e+01 & 1.016264e+03 & 
2000010500 60.156155 57.750549 2.669874e+00 & 1.000000e+25 & 1.000000e+25 & 1.019266e+03 & 
2000010503 62.082512 57.096226 2.565665e+00 & 1.000000e+25 & 1.000000e+25 & 1.018795e+03 & 
2000010506 63.791180 56.627480 3.119646e+00 & 1.000000e+25 & 1.000000e+25 & 1.018790e+03 & 
2000010509 65.666275 56.273247 3.685522e+00 & 6.439406e+01 & 5.368979e+01 & 1.017344e+03 & 
2000010512 67.086845 53.606533 3.565037e+00 & 1.000000e+25 & 1.000000e+25 & 1.016980e+03 & 
2000010515 68.282860 51.851093 3.878241e+00 & 6.755723e+01 & 5.106193e+01 & 1.014977e+03 & 
2000010518 69.724350 52.551052 4.053529e+00 & 7.001012e+01 & 5.193102e+01 & 1.014367e+03 & 
2000010521 71.469917 53.190617 4.185611e+00 & 7.283709e+01 & 5.230761e+01 & 1.013006e+03 & 
2000010600 72.746933 52.885174 4.356286e+00 & 7.449094e+01 & 5.215694e+01 & 1.011670e+03 & 
2000010603 73.943382 52.596474 4.374143e+00 & 7.524023e+01 & 5.221313e+01 & 1.011406e+03 & 
2000010606 74.712799 52.438519 4.202108e+00 & 7.673935e+01 & 5.215167e+01 & 1.011321e+03 & 
2000010609 75.287743 52.484852 3.936082e+00 & 7.788888e+01 & 5.263100e+01 & 1.011307e+03 & 
2000010612 75.500534 52.165672 3.899033e+00 & 7.863643e+01 & 5.265025e+01 & 1.012045e+03 & 
2000010615 75.691742 52.362637 3.676167e+00 & 7.960578e+01 & 5.274601e+01 & 1.012282e+03 & 
2000010618 76.407135 52.991730 3.631162e+00 & 8.027679e+01 & 5.300917e+01 & 1.012308e+03 & 
2000010621 77.669449 53.562668 3.674086e+00 & 8.099635e+01 & 5.320735e+01 & 1.012549e+03 & 
2000010700 80.502426 55.991089 3.757126e+00 & 8.235176e+01 & 5.335696e+01 & 1.013557e+03 & 
2000010703 81.909096 56.709938 3.777203e+00 & 8.365215e+01 & 5.361080e+01 & 1.014392e+03 & 
2000010706 83.143883 57.042679 3.907776e+00 & 8.463875e+01 & 5.422955e+01 & 1.015016e+03 & 
2000010709 84.550201 57.317741 4.029854e+00 & 1.000000e+25 & 1.000000e+25 & 1.023378e+03 & 
2000010712 85.824066 57.983486 4.359401e+00 & 8.703228e+01 & 5.411679e+01 & 1.019341e+03 & 
2000010715 86.351036 58.502842 4.227073e+00 & 9.015510e+01 & 5.414635e+01 & 1.019429e+03 & 
2000010718 87.186279 58.787899 4.084970e+00 & 1.000000e+25 & 1.000000e+25 & 1.028361e+03 & 
2000010721 86.849380 59.167099 3.848988e+00 & 1.000000e+25 & 1.000000e+25 & 1.029127e+03 & 
2000010800 86.129333 59.974483 3.653912e+00 & 8.495413e+01 & 5.722457e+01 & 1.028062e+03 & 
2000010803 85.940567 60.454494 3.362620e+00 & 1.000000e+25 & 1.000000e+25 & 1.031208e+03 & 
2000010806 85.121704 60.960922 3.023653e+00 & 1.000000e+25 & 1.000000e+25 & 1.030599e+03 & 
2000010809 83.129410 61.906551 2.827726e+00 & 1.000000e+25 & 1.000000e+25 & 1.030364e+03 & 
2000010812 82.816956 62.501312 2.792704e+00 & 1.000000e+25 & 1.000000e+25 & 1.029969e+03 & 
2000010815 83.096657 62.836182 2.637392e+00 & 1.000000e+25 & 1.000000e+25 & 1.030070e+03 & 
2000010818 83.319794 62.932812 2.598813e+00 & 1.000000e+25 & 1.000000e+25 & 1.029584e+03 & 
2000010821 84.086624 62.989220 2.447642e+00 & 1.000000e+25 & 1.000000e+25 & 1.029036e+03 & 
2000010900 84.987602 63.113544 2.480757e+00 & 1.000000e+25 & 1.000000e+25 & 1.028224e+03 & 
2000010903 85.479897 63.466156 2.393155e+00 & 8.486296e+01 & 6.281654e+01 & 1.029041e+03 & 
2000010906 85.769135 63.860378 2.380750e+00 & 1.000000e+25 & 1.000000e+25 & 1.029416e+03 & 
2000010909 86.616280 64.061340 2.267517e+00 & 1.000000e+25 & 1.000000e+25 & 1.030274e+03 & 
2000010912 90.310150 63.159115 2.386334e+00 & 1.000000e+25 & 1.000000e+25 & 1.030753e+03 & 
2000010915 94.210266 62.410568 2.155663e+00 & 1.000000e+25 & 1.000000e+25 & 1.032628e+03 & 
2000010918 98.340210 61.365826 1.905544e+00 & 9.786815e+01 & 6.103847e+01 & 1.034343e+03 & 
2000010921 98.447121 61.577412 1.945271e+00 & 1.000000e+25 & 1.000000e+25 & 1.035142e+03 & 
2000011000 98.200607 62.066593 1.621509e+00 & 9.838074e+01 & 6.180352e+01 & 1.035727e+03 & 
2000011003 100.945808 61.499699 1.369911e+00 & 1.012127e+02 & 6.201348e+01 & 1.036646e+03 & 
2000011006 102.318634 61.940918 1.260475e+00 & 1.000000e+25 & 1.000000e+25 & 1.036919e+03 & 
TRACK_ID  25 START_TIME 2000010100
POINT_NUM  35
2000010100 264.167603 46.559498 4.209826e+00 & 2.644350e+02 & 4.649696e+01 & 1.004409e+03 & 
